site,impl,n,procs,threads,dist,chunk,run,rank,compute,count
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,2,0,0.012172,19816
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,2,1,0.012091,19499
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,2,2,0.012066,19628
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,2,3,0.012027,19555
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,3,0,0.012273,19816
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,3,1,0.012203,19499
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,3,2,0.012220,19628
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,3,3,0.011997,19555
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,1,0,0.015824,19816
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,1,1,0.014342,19499
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,1,2,0.011999,19628
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,1,3,0.011996,19555
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,2,0,0.012199,19816
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,2,1,0.012161,19499
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,2,2,0.012154,19628
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,2,3,0.012192,19555
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,3,0,0.012128,19816
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,3,1,0.012126,19499
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,3,2,0.012199,19628
caas-2node,hybrid,1000000,4,4,blockcyclic,1024,3,3,0.012054,19555
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,0,0.016825,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,1,0.017064,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,2,0.016616,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,3,0.016925,37134
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,0,0.016860,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,1,0.016872,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,2,0.016685,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,3,0.016748,37134
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,0,0.021058,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,1,0.020986,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,2,0.016607,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,3,0.016833,37134
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,0,0.016791,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,1,0.017114,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,2,0.016671,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,3,0.016778,37134
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,0,0.016851,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,1,0.016828,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,2,0.016599,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,3,0.017667,37134
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,0,0.016864,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,1,0.016818,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,2,0.016818,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,3,0.016928,37134
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,0,0.016964,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,1,0.017014,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,2,0.022786,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,1,3,0.016901,37134
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,0,0.016811,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,1,0.016879,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,2,0.016829,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,2,3,0.016915,37134
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,0,0.016799,37423
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,1,0.016934,37061
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,2,0.023176,37315
caas-2node,hybrid,2000000,4,4,blockcyclic,1024,3,3,0.025094,37134
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,0,0.068625,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,1,0.057336,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,2,0.047805,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,3,0.055147,70746
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,0,0.074262,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,1,0.075102,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,2,0.059344,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,3,0.060084,70746
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,0,0.040838,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,1,0.040647,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,2,0.058506,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,3,0.060003,70746
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,0,0.040853,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,1,0.040951,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,2,0.045673,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,3,0.047713,70746
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,0,0.041092,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,1,0.040799,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,2,0.053034,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,3,0.048083,70746
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,0,0.040794,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,1,0.040629,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,2,0.050970,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,3,0.045815,70746
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,0,0.045923,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,1,0.045854,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,2,0.047028,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,1,3,0.046998,70746
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,0,0.046021,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,1,0.045743,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,2,0.048938,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,2,3,0.046149,70746
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,0,0.046221,70901
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,1,0.046561,70589
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,2,0.048768,70910
caas-2node,hybrid,4000000,4,4,blockcyclic,1024,3,3,0.046126,70746
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,0,0.070085,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,1,0.084688,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,2,0.086140,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,3,0.106438,103222
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,0,0.070303,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,1,0.070242,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,2,0.084517,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,3,0.084676,103222
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,0,0.070143,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,1,0.069940,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,2,0.086720,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,3,0.085391,103222
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,0,0.073928,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,1,0.077561,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,2,0.070480,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,3,0.081066,103222
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,0,0.070162,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,1,0.070208,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,2,0.070293,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,3,0.080978,103222
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,0,0.070169,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,1,0.071212,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,2,0.074596,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,3,0.075144,103222
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,0,0.066293,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,1,0.067136,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,2,0.082142,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,1,3,0.077046,103222
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,0,0.066208,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,1,0.066584,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,2,0.066645,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,2,3,0.099682,103222
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,0,0.066561,103111
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,1,0.066956,103149
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,2,0.076311,103367
caas-2node,hybrid,6000000,4,4,blockcyclic,1024,3,3,0.076540,103222
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,0,0.103677,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,1,0.103633,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,2,0.143468,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,3,0.145444,134864
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,0,0.104325,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,1,0.103937,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,2,0.144067,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,3,0.128192,134864
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,0,0.104101,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,1,0.104151,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,2,0.104587,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,3,0.104408,134864
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,0,0.103666,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,1,0.111207,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,2,0.126082,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,3,0.128887,134864
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,0,0.103840,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,1,0.103804,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,2,0.125382,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,3,0.125484,134864
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,0,0.103829,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,1,0.103743,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,2,0.134494,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,3,0.130317,134864
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,0,0.102849,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,1,0.103851,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,2,0.115708,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,1,3,0.122593,134864
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,0,0.102991,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,1,0.104050,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,2,0.115632,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,2,3,0.121955,134864
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,0,0.102776,134845
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,1,0.103134,134842
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,2,0.177098,135226
caas-2node,hybrid,8000000,4,4,blockcyclic,1024,3,3,0.103185,134864
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,0,0.153716,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,1,0.146411,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,2,0.187302,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,3,0.211248,166118
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,0,0.140302,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,1,0.140338,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,2,0.197036,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,3,0.209109,166118
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,0,0.140432,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,1,0.140754,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,2,0.171330,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,3,0.199459,166118
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,0,0.156526,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,1,0.164954,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,2,0.158062,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,3,0.158016,166118
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,0,0.140480,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,1,0.144215,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,2,0.141064,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,3,0.168805,166118
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,0,0.140324,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,1,0.140418,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,2,0.158441,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,3,0.155949,166118
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,0,0.146517,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,1,0.146762,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,2,0.147894,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,1,3,0.174198,166118
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,0,0.146581,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,1,0.146958,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,2,0.147473,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,2,3,0.148622,166118
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,0,0.149321,166083
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,1,0.149470,166012
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,2,0.164829,166366
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,3,3,0.148280,166118
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,0,0.214608,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,1,0.217836,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,2,0.333436,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,3,0.337421,227625
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,0,0.214380,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,1,0.214422,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,2,0.284487,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,3,0.328169,227625
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,0,0.214294,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,1,0.214388,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,2,0.342059,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,3,0.215366,227625
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,0,0.214022,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,1,0.215097,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,2,0.281460,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,3,0.281254,227625
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,0,0.214603,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,1,0.214319,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,2,0.292422,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,3,0.280797,227625
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,0,0.214259,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,1,0.232633,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,2,0.240622,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,3,0.291127,227625
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,0,0.219795,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,1,0.219796,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,2,0.220436,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,1,3,0.220677,227625
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,0,0.220024,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,1,0.219782,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,2,0.266207,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,2,3,0.221047,227625
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,0,0.219941,227622
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,1,0.220160,227324
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,2,0.274860,227506
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,3,3,0.220503,227625
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,0,0.306808,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,1,0.307428,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,2,0.417507,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,3,0.453492,287529
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,0,0.306868,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,1,0.307462,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,2,0.321503,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,3,0.308433,287529
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,0,0.306809,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,1,0.307204,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,2,0.308725,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,3,0.308544,287529
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,0,0.307134,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,1,0.307275,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,2,0.345050,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,3,0.370850,287529
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,0,0.306750,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,1,0.307888,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,2,0.364520,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,3,0.376428,287529
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,0,0.306803,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,1,0.307623,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,2,0.439267,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,3,0.347349,287529
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,0,0.300554,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,1,0.300677,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,2,0.407878,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,1,3,0.409796,287529
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,0,0.303457,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,1,0.307782,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,2,0.422371,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,2,3,0.396728,287529
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,0,0.300674,288290
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,1,0.299726,287733
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,2,0.381465,287815
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,3,3,0.394719,287529
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,0,0.357075,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,1,0.356902,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,2,0.532887,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,3,0.516631,317017
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,0,0.356851,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,1,0.357261,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,2,0.358939,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,3,0.504670,317017
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,0,0.357033,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,1,0.357077,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,2,0.357812,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,3,0.493602,317017
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,0,0.358068,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,1,0.358349,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,2,0.359900,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,3,0.360417,317017
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,0,0.357398,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,1,0.356975,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,2,0.358145,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,3,0.360888,317017
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,0,0.356753,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,1,0.357054,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,2,0.357350,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,3,0.357226,317017
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,0,0.342488,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,1,0.342418,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,2,0.343127,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,1,3,0.346813,317017
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,0,0.342838,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,1,0.343131,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,2,0.343794,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,2,3,0.343130,317017
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,0,0.342722,318259
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,1,0.343336,317708
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,2,0.343287,317623
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,3,3,0.343448,317017
caas-2node,mpi,1000000,32,1,block,1024,1,0,0.001334,3368
caas-2node,mpi,1000000,32,1,block,1024,1,1,0.001084,2907
caas-2node,mpi,1000000,32,1,block,1024,1,2,0.001344,2772
caas-2node,mpi,1000000,32,1,block,1024,1,3,0.001521,2687
caas-2node,mpi,1000000,32,1,block,1024,1,4,0.001660,2642
caas-2node,mpi,1000000,32,1,block,1024,1,5,0.001763,2588
caas-2node,mpi,1000000,32,1,block,1024,1,6,0.001878,2542
caas-2node,mpi,1000000,32,1,block,1024,1,7,0.002018,2538
caas-2node,mpi,1000000,32,1,block,1024,1,8,0.002074,2493
caas-2node,mpi,1000000,32,1,block,1024,1,9,0.002173,2455
caas-2node,mpi,1000000,32,1,block,1024,1,10,0.002271,2488
caas-2node,mpi,1000000,32,1,block,1024,1,11,0.004306,2424
caas-2node,mpi,1000000,32,1,block,1024,1,12,0.004614,2415
caas-2node,mpi,1000000,32,1,block,1024,1,13,0.002533,2437
caas-2node,mpi,1000000,32,1,block,1024,1,14,0.003169,2375
caas-2node,mpi,1000000,32,1,block,1024,1,15,0.002646,2407
caas-2node,mpi,1000000,32,1,block,1024,1,16,0.002705,2384
caas-2node,mpi,1000000,32,1,block,1024,1,17,0.002732,2335
caas-2node,mpi,1000000,32,1,block,1024,1,18,0.002824,2374
caas-2node,mpi,1000000,32,1,block,1024,1,19,0.002877,2355
caas-2node,mpi,1000000,32,1,block,1024,1,20,0.002897,2298
caas-2node,mpi,1000000,32,1,block,1024,1,21,0.002985,2342
caas-2node,mpi,1000000,32,1,block,1024,1,22,0.003033,2314
caas-2node,mpi,1000000,32,1,block,1024,1,23,0.003069,2298
caas-2node,mpi,1000000,32,1,block,1024,1,24,0.003147,2321
caas-2node,mpi,1000000,32,1,block,1024,1,25,0.003241,2314
caas-2node,mpi,1000000,32,1,block,1024,1,26,0.003227,2291
caas-2node,mpi,1000000,32,1,block,1024,1,27,0.003311,2284
caas-2node,mpi,1000000,32,1,block,1024,1,28,0.003351,2275
caas-2node,mpi,1000000,32,1,block,1024,1,29,0.003373,2283
caas-2node,mpi,1000000,32,1,block,1024,1,30,0.003439,2255
caas-2node,mpi,1000000,32,1,block,1024,1,31,0.003444,2237
caas-2node,mpi,1000000,32,1,block,1024,2,0,0.000713,3368
caas-2node,mpi,1000000,32,1,block,1024,2,1,0.002083,2907
caas-2node,mpi,1000000,32,1,block,1024,2,2,0.001347,2772
caas-2node,mpi,1000000,32,1,block,1024,2,3,0.001539,2687
caas-2node,mpi,1000000,32,1,block,1024,2,4,0.001649,2642
caas-2node,mpi,1000000,32,1,block,1024,2,5,0.002715,2588
