site,impl,n,procs,threads,dist,chunk,run,rank,compute,count
caas-1node,mpi,1000000,8,1,wblock,1024,2,7,0.009294,6144
caas-1node,mpi,1000000,8,1,wblock,1024,3,0,0.011777,22044
caas-1node,mpi,1000000,8,1,wblock,1024,3,1,0.010399,11565
caas-1node,mpi,1000000,8,1,wblock,1024,3,2,0.010024,9453
caas-1node,mpi,1000000,8,1,wblock,1024,3,3,0.009799,8275
caas-1node,mpi,1000000,8,1,wblock,1024,3,4,0.009643,7521
caas-1node,mpi,1000000,8,1,wblock,1024,3,5,0.009515,6980
caas-1node,mpi,1000000,8,1,wblock,1024,3,6,0.009392,6516
caas-1node,mpi,1000000,8,1,wblock,1024,3,7,0.009277,6144
caas-1node,mpi,2000000,8,1,block,1024,1,0,0.011634,22044
caas-1node,mpi,2000000,8,1,block,1024,1,1,0.018687,19494
caas-1node,mpi,2000000,8,1,block,1024,1,2,0.022884,18700
caas-1node,mpi,2000000,8,1,block,1024,1,3,0.026162,18260
caas-1node,mpi,2000000,8,1,block,1024,1,4,0.028975,17971
caas-1node,mpi,2000000,8,1,block,1024,1,5,0.031441,17686
caas-1node,mpi,2000000,8,1,block,1024,1,6,0.033587,17453
caas-1node,mpi,2000000,8,1,block,1024,1,7,0.035647,17325
caas-1node,mpi,2000000,8,1,block,1024,2,0,0.011629,22044
caas-1node,mpi,2000000,8,1,block,1024,2,1,0.018655,19494
caas-1node,mpi,2000000,8,1,block,1024,2,2,0.022876,18700
caas-1node,mpi,2000000,8,1,block,1024,2,3,0.026169,18260
caas-1node,mpi,2000000,8,1,block,1024,2,4,0.029028,17971
caas-1node,mpi,2000000,8,1,block,1024,2,5,0.031440,17686
caas-1node,mpi,2000000,8,1,block,1024,2,6,0.033601,17453
caas-1node,mpi,2000000,8,1,block,1024,2,7,0.035653,17325
caas-1node,mpi,2000000,8,1,block,1024,3,0,0.011652,22044
caas-1node,mpi,2000000,8,1,block,1024,3,1,0.018664,19494
caas-1node,mpi,2000000,8,1,block,1024,3,2,0.022846,18700
caas-1node,mpi,2000000,8,1,block,1024,3,3,0.026174,18260
caas-1node,mpi,2000000,8,1,block,1024,3,4,0.029003,17971
caas-1node,mpi,2000000,8,1,block,1024,3,5,0.031434,17686
caas-1node,mpi,2000000,8,1,block,1024,3,6,0.033600,17453
caas-1node,mpi,2000000,8,1,block,1024,3,7,0.035689,17325
caas-1node,mpi,2000000,8,1,cyclic,1024,1,0,0.026208,18650
caas-1node,mpi,2000000,8,1,cyclic,1024,1,1,0.026140,18640
caas-1node,mpi,2000000,8,1,cyclic,1024,1,2,0.026235,18674
caas-1node,mpi,2000000,8,1,cyclic,1024,1,3,0.026111,18519
caas-1node,mpi,2000000,8,1,cyclic,1024,1,4,0.026175,18612
caas-1node,mpi,2000000,8,1,cyclic,1024,1,5,0.026219,18660
caas-1node,mpi,2000000,8,1,cyclic,1024,1,6,0.026147,18581
caas-1node,mpi,2000000,8,1,cyclic,1024,1,7,0.026213,18597
caas-1node,mpi,2000000,8,1,cyclic,1024,2,0,0.026198,18650
caas-1node,mpi,2000000,8,1,cyclic,1024,2,1,0.026184,18640
caas-1node,mpi,2000000,8,1,cyclic,1024,2,2,0.026183,18674
caas-1node,mpi,2000000,8,1,cyclic,1024,2,3,0.026128,18519
caas-1node,mpi,2000000,8,1,cyclic,1024,2,4,0.026188,18612
caas-1node,mpi,2000000,8,1,cyclic,1024,2,5,0.026263,18660
caas-1node,mpi,2000000,8,1,cyclic,1024,2,6,0.026150,18581
caas-1node,mpi,2000000,8,1,cyclic,1024,2,7,0.026206,18597
caas-1node,mpi,2000000,8,1,cyclic,1024,3,0,0.026173,18650
caas-1node,mpi,2000000,8,1,cyclic,1024,3,1,0.026146,18640
caas-1node,mpi,2000000,8,1,cyclic,1024,3,2,0.026202,18674
caas-1node,mpi,2000000,8,1,cyclic,1024,3,3,0.026141,18519
caas-1node,mpi,2000000,8,1,cyclic,1024,3,4,0.026192,18612
caas-1node,mpi,2000000,8,1,cyclic,1024,3,5,0.026226,18660
caas-1node,mpi,2000000,8,1,cyclic,1024,3,6,0.026119,18581
caas-1node,mpi,2000000,8,1,cyclic,1024,3,7,0.026230,18597
caas-1node,mpi,2000000,8,1,blockcyclic,1024,1,0,0.026180,18771
caas-1node,mpi,2000000,8,1,blockcyclic,1024,1,1,0.026055,18557
caas-1node,mpi,2000000,8,1,blockcyclic,1024,1,2,0.026140,18669
caas-1node,mpi,2000000,8,1,blockcyclic,1024,1,3,0.026328,18541
caas-1node,mpi,2000000,8,1,blockcyclic,1024,1,4,0.026410,18652
caas-1node,mpi,2000000,8,1,blockcyclic,1024,1,5,0.026279,18504
caas-1node,mpi,2000000,8,1,blockcyclic,1024,1,6,0.026431,18646
caas-1node,mpi,2000000,8,1,blockcyclic,1024,1,7,0.026310,18593
caas-1node,mpi,2000000,8,1,blockcyclic,1024,2,0,0.026094,18771
caas-1node,mpi,2000000,8,1,blockcyclic,1024,2,1,0.025962,18557
caas-1node,mpi,2000000,8,1,blockcyclic,1024,2,2,0.026034,18669
caas-1node,mpi,2000000,8,1,blockcyclic,1024,2,3,0.026062,18541
caas-1node,mpi,2000000,8,1,blockcyclic,1024,2,4,0.026160,18652
caas-1node,mpi,2000000,8,1,blockcyclic,1024,2,5,0.026162,18504
caas-1node,mpi,2000000,8,1,blockcyclic,1024,2,6,0.026319,18646
caas-1node,mpi,2000000,8,1,blockcyclic,1024,2,7,0.026449,18593
caas-1node,mpi,2000000,8,1,blockcyclic,1024,3,0,0.026160,18771
caas-1node,mpi,2000000,8,1,blockcyclic,1024,3,1,0.025978,18557
caas-1node,mpi,2000000,8,1,blockcyclic,1024,3,2,0.026070,18669
caas-1node,mpi,2000000,8,1,blockcyclic,1024,3,3,0.027697,18541
caas-1node,mpi,2000000,8,1,blockcyclic,1024,3,4,0.027618,18652
caas-1node,mpi,2000000,8,1,blockcyclic,1024,3,5,0.026217,18504
caas-1node,mpi,2000000,8,1,blockcyclic,1024,3,6,0.026319,18646
caas-1node,mpi,2000000,8,1,blockcyclic,1024,3,7,0.026269,18593
caas-1node,mpi,2000000,8,1,wblock,1024,1,0,0.030289,41538
caas-1node,mpi,2000000,8,1,wblock,1024,1,1,0.027212,21945
caas-1node,mpi,2000000,8,1,wblock,1024,1,2,0.026267,17922
caas-1node,mpi,2000000,8,1,wblock,1024,1,3,0.025749,15772
caas-1node,mpi,2000000,8,1,wblock,1024,1,4,0.025325,14307
caas-1node,mpi,2000000,8,1,wblock,1024,1,5,0.024984,13223
caas-1node,mpi,2000000,8,1,wblock,1024,1,6,0.024715,12436
caas-1node,mpi,2000000,8,1,wblock,1024,1,7,0.024528,11790
caas-1node,mpi,2000000,8,1,wblock,1024,2,0,0.030264,41538
caas-1node,mpi,2000000,8,1,wblock,1024,2,1,0.027241,21945
caas-1node,mpi,2000000,8,1,wblock,1024,2,2,0.026290,17922
caas-1node,mpi,2000000,8,1,wblock,1024,2,3,0.025744,15772
caas-1node,mpi,2000000,8,1,wblock,1024,2,4,0.025365,14307
caas-1node,mpi,2000000,8,1,wblock,1024,2,5,0.024994,13223
caas-1node,mpi,2000000,8,1,wblock,1024,2,6,0.024755,12436
caas-1node,mpi,2000000,8,1,wblock,1024,2,7,0.024587,11790
caas-1node,mpi,2000000,8,1,wblock,1024,3,0,0.030386,41538
caas-1node,mpi,2000000,8,1,wblock,1024,3,1,0.027246,21945
caas-1node,mpi,2000000,8,1,wblock,1024,3,2,0.026459,17922
caas-1node,mpi,2000000,8,1,wblock,1024,3,3,0.025767,15772
caas-1node,mpi,2000000,8,1,wblock,1024,3,4,0.025339,14307
caas-1node,mpi,2000000,8,1,wblock,1024,3,5,0.024987,13223
caas-1node,mpi,2000000,8,1,wblock,1024,3,6,0.024758,12436
caas-1node,mpi,2000000,8,1,wblock,1024,3,7,0.024587,11790
caas-1node,mpi,4000000,8,1,block,1024,1,0,0.030403,41538
caas-1node,mpi,4000000,8,1,block,1024,1,1,0.048991,36960
caas-1node,mpi,4000000,8,1,block,1024,1,2,0.060407,35657
caas-1node,mpi,4000000,8,1,block,1024,1,3,0.069197,34778
caas-1node,mpi,4000000,8,1,block,1024,1,4,0.076626,34139
caas-1node,mpi,4000000,8,1,block,1024,1,5,0.083302,33744
caas-1node,mpi,4000000,8,1,block,1024,1,6,0.089216,33334
caas-1node,mpi,4000000,8,1,block,1024,1,7,0.094592,32996
caas-1node,mpi,4000000,8,1,block,1024,2,0,0.030303,41538
caas-1node,mpi,4000000,8,1,block,1024,2,1,0.048983,36960
caas-1node,mpi,4000000,8,1,block,1024,2,2,0.060331,35657
caas-1node,mpi,4000000,8,1,block,1024,2,3,0.069183,34778
caas-1node,mpi,4000000,8,1,block,1024,2,4,0.076701,34139
caas-1node,mpi,4000000,8,1,block,1024,2,5,0.083288,33744
caas-1node,mpi,4000000,8,1,block,1024,2,6,0.089182,33334
caas-1node,mpi,4000000,8,1,block,1024,2,7,0.094583,32996
caas-1node,mpi,4000000,8,1,block,1024,3,0,0.030481,41538
caas-1node,mpi,4000000,8,1,block,1024,3,1,0.049161,36960
caas-1node,mpi,4000000,8,1,block,1024,3,2,0.060378,35657
caas-1node,mpi,4000000,8,1,block,1024,3,3,0.069151,34778
caas-1node,mpi,4000000,8,1,block,1024,3,4,0.076623,34139
caas-1node,mpi,4000000,8,1,block,1024,3,5,0.083272,33744
caas-1node,mpi,4000000,8,1,block,1024,3,6,0.089163,33334
caas-1node,mpi,4000000,8,1,block,1024,3,7,0.094525,32996
caas-1node,mpi,4000000,8,1,cyclic,1024,1,0,0.069081,35406
caas-1node,mpi,4000000,8,1,cyclic,1024,1,1,0.068996,35375
caas-1node,mpi,4000000,8,1,cyclic,1024,1,2,0.069140,35437
caas-1node,mpi,4000000,8,1,cyclic,1024,1,3,0.069205,35352
caas-1node,mpi,4000000,8,1,cyclic,1024,1,4,0.069110,35418
caas-1node,mpi,4000000,8,1,cyclic,1024,1,5,0.069189,35432
caas-1node,mpi,4000000,8,1,cyclic,1024,1,6,0.069100,35383
caas-1node,mpi,4000000,8,1,cyclic,1024,1,7,0.069180,35343
caas-1node,mpi,4000000,8,1,cyclic,1024,2,0,0.069116,35406
caas-1node,mpi,4000000,8,1,cyclic,1024,2,1,0.069020,35375
caas-1node,mpi,4000000,8,1,cyclic,1024,2,2,0.069145,35437
caas-1node,mpi,4000000,8,1,cyclic,1024,2,3,0.069220,35352
caas-1node,mpi,4000000,8,1,cyclic,1024,2,4,0.069148,35418
caas-1node,mpi,4000000,8,1,cyclic,1024,2,5,0.069203,35432
caas-1node,mpi,4000000,8,1,cyclic,1024,2,6,0.069123,35383
caas-1node,mpi,4000000,8,1,cyclic,1024,2,7,0.069194,35343
caas-1node,mpi,4000000,8,1,cyclic,1024,3,0,0.069125,35406
caas-1node,mpi,4000000,8,1,cyclic,1024,3,1,0.069047,35375
caas-1node,mpi,4000000,8,1,cyclic,1024,3,2,0.069171,35437
caas-1node,mpi,4000000,8,1,cyclic,1024,3,3,0.069245,35352
caas-1node,mpi,4000000,8,1,cyclic,1024,3,4,0.069155,35418
caas-1node,mpi,4000000,8,1,cyclic,1024,3,5,0.069209,35432
caas-1node,mpi,4000000,8,1,cyclic,1024,3,6,0.069125,35383
caas-1node,mpi,4000000,8,1,cyclic,1024,3,7,0.069234,35343
caas-1node,mpi,4000000,8,1,blockcyclic,1024,1,0,0.069036,35436
caas-1node,mpi,4000000,8,1,blockcyclic,1024,1,1,0.068914,35262
caas-1node,mpi,4000000,8,1,blockcyclic,1024,1,2,0.068965,35470
caas-1node,mpi,4000000,8,1,blockcyclic,1024,1,3,0.069035,35335
caas-1node,mpi,4000000,8,1,blockcyclic,1024,1,4,0.069181,35465
caas-1node,mpi,4000000,8,1,blockcyclic,1024,1,5,0.069291,35327
caas-1node,mpi,4000000,8,1,blockcyclic,1024,1,6,0.069441,35440
caas-1node,mpi,4000000,8,1,blockcyclic,1024,1,7,0.069269,35411
caas-1node,mpi,4000000,8,1,blockcyclic,1024,2,0,0.069146,35436
caas-1node,mpi,4000000,8,1,blockcyclic,1024,2,1,0.068743,35262
caas-1node,mpi,4000000,8,1,blockcyclic,1024,2,2,0.068952,35470
caas-1node,mpi,4000000,8,1,blockcyclic,1024,2,3,0.068933,35335
caas-1node,mpi,4000000,8,1,blockcyclic,1024,2,4,0.069184,35465
caas-1node,mpi,4000000,8,1,blockcyclic,1024,2,5,0.069241,35327
caas-1node,mpi,4000000,8,1,blockcyclic,1024,2,6,0.069666,35440
caas-1node,mpi,4000000,8,1,blockcyclic,1024,2,7,0.069525,35411
caas-1node,mpi,4000000,8,1,blockcyclic,1024,3,0,0.069023,35436
caas-1node,mpi,4000000,8,1,blockcyclic,1024,3,1,0.069011,35262
caas-1node,mpi,4000000,8,1,blockcyclic,1024,3,2,0.068967,35470
caas-1node,mpi,4000000,8,1,blockcyclic,1024,3,3,0.069076,35335
caas-1node,mpi,4000000,8,1,blockcyclic,1024,3,4,0.069336,35465
caas-1node,mpi,4000000,8,1,blockcyclic,1024,3,5,0.069304,35327
caas-1node,mpi,4000000,8,1,blockcyclic,1024,3,6,0.069422,35440
caas-1node,mpi,4000000,8,1,blockcyclic,1024,3,7,0.069275,35411
caas-1node,mpi,4000000,8,1,wblock,1024,1,0,0.079394,78498
caas-1node,mpi,4000000,8,1,wblock,1024,1,1,0.071840,41757
caas-1node,mpi,4000000,8,1,wblock,1024,1,2,0.069515,34196
caas-1node,mpi,4000000,8,1,wblock,1024,1,3,0.068201,29959
caas-1node,mpi,4000000,8,1,wblock,1024,1,4,0.067062,27315
caas-1node,mpi,4000000,8,1,wblock,1024,1,5,0.066335,25294
caas-1node,mpi,4000000,8,1,wblock,1024,1,6,0.065483,23649
caas-1node,mpi,4000000,8,1,wblock,1024,1,7,0.065078,22478
caas-1node,mpi,4000000,8,1,wblock,1024,2,0,0.079163,78498
caas-1node,mpi,4000000,8,1,wblock,1024,2,1,0.071871,41757
caas-1node,mpi,4000000,8,1,wblock,1024,2,2,0.069498,34196
caas-1node,mpi,4000000,8,1,wblock,1024,2,3,0.067994,29959
caas-1node,mpi,4000000,8,1,wblock,1024,2,4,0.067076,27315
caas-1node,mpi,4000000,8,1,wblock,1024,2,5,0.066284,25294
caas-1node,mpi,4000000,8,1,wblock,1024,2,6,0.065481,23649
caas-1node,mpi,4000000,8,1,wblock,1024,2,7,0.065119,22478
caas-1node,mpi,4000000,8,1,wblock,1024,3,0,0.079250,78498
caas-1node,mpi,4000000,8,1,wblock,1024,3,1,0.071835,41757
caas-1node,mpi,4000000,8,1,wblock,1024,3,2,0.069497,34196
caas-1node,mpi,4000000,8,1,wblock,1024,3,3,0.068022,29959
caas-1node,mpi,4000000,8,1,wblock,1024,3,4,0.067088,27315
caas-1node,mpi,4000000,8,1,wblock,1024,3,5,0.066257,25294
caas-1node,mpi,4000000,8,1,wblock,1024,3,6,0.065478,23649
caas-1node,mpi,4000000,8,1,wblock,1024,3,7,0.065071,22478
caas-1node,mpi,6000000,8,1,block,1024,1,0,0.053113,60238
caas-1node,mpi,6000000,8,1,block,1024,1,1,0.086431,53917
caas-1node,mpi,6000000,8,1,block,1024,1,2,0.106580,51926
caas-1node,mpi,6000000,8,1,block,1024,1,3,0.122401,50735
caas-1node,mpi,6000000,8,1,block,1024,1,4,0.135734,49901
caas-1node,mpi,6000000,8,1,block,1024,1,5,0.147540,49231
caas-1node,mpi,6000000,8,1,block,1024,1,6,0.158360,48737
caas-1node,mpi,6000000,8,1,block,1024,1,7,0.167821,48164
caas-1node,mpi,6000000,8,1,block,1024,2,0,0.053041,60238
caas-1node,mpi,6000000,8,1,block,1024,2,1,0.086451,53917
caas-1node,mpi,6000000,8,1,block,1024,2,2,0.106541,51926
caas-1node,mpi,6000000,8,1,block,1024,2,3,0.122423,50735
caas-1node,mpi,6000000,8,1,block,1024,2,4,0.135880,49901
caas-1node,mpi,6000000,8,1,block,1024,2,5,0.147504,49231
caas-1node,mpi,6000000,8,1,block,1024,2,6,0.158217,48737
caas-1node,mpi,6000000,8,1,block,1024,2,7,0.167653,48164
caas-1node,mpi,6000000,8,1,block,1024,3,0,0.053146,60238
caas-1node,mpi,6000000,8,1,block,1024,3,1,0.086489,53917
caas-1node,mpi,6000000,8,1,block,1024,3,2,0.106601,51926
caas-1node,mpi,6000000,8,1,block,1024,3,3,0.122400,50735
caas-1node,mpi,6000000,8,1,block,1024,3,4,0.135800,49901
caas-1node,mpi,6000000,8,1,block,1024,3,5,0.147490,49231
caas-1node,mpi,6000000,8,1,block,1024,3,6,0.158216,48737
caas-1node,mpi,6000000,8,1,block,1024,3,7,0.167600,48164
caas-1node,mpi,6000000,8,1,cyclic,1024,1,0,0.122255,51583
caas-1node,mpi,6000000,8,1,cyclic,1024,1,1,0.122229,51603
caas-1node,mpi,6000000,8,1,cyclic,1024,1,2,0.122236,51596
caas-1node,mpi,6000000,8,1,cyclic,1024,1,3,0.122436,51551
caas-1node,mpi,6000000,8,1,cyclic,1024,1,4,0.122523,51689
caas-1node,mpi,6000000,8,1,cyclic,1024,1,5,0.122467,51639
caas-1node,mpi,6000000,8,1,cyclic,1024,1,6,0.122453,51649
caas-1node,mpi,6000000,8,1,cyclic,1024,1,7,0.122411,51539
caas-1node,mpi,6000000,8,1,cyclic,1024,2,0,0.122171,51583
caas-1node,mpi,6000000,8,1,cyclic,1024,2,1,0.122172,51603
caas-1node,mpi,6000000,8,1,cyclic,1024,2,2,0.122216,51596
caas-1node,mpi,6000000,8,1,cyclic,1024,2,3,0.122449,51551
caas-1node,mpi,6000000,8,1,cyclic,1024,2,4,0.122465,51689
caas-1node,mpi,6000000,8,1,cyclic,1024,2,5,0.122385,51639
caas-1node,mpi,6000000,8,1,cyclic,1024,2,6,0.122392,51649
caas-1node,mpi,6000000,8,1,cyclic,1024,2,7,0.122400,51539
caas-1node,mpi,6000000,8,1,cyclic,1024,3,0,0.122202,51583
caas-1node,mpi,6000000,8,1,cyclic,1024,3,1,0.122172,51603
caas-1node,mpi,6000000,8,1,cyclic,1024,3,2,0.122188,51596
caas-1node,mpi,6000000,8,1,cyclic,1024,3,3,0.122386,51551
caas-1node,mpi,6000000,8,1,cyclic,1024,3,4,0.122454,51689
caas-1node,mpi,6000000,8,1,cyclic,1024,3,5,0.122358,51639
caas-1node,mpi,6000000,8,1,cyclic,1024,3,6,0.122382,51649
caas-1node,mpi,6000000,8,1,cyclic,1024,3,7,0.122368,51539
caas-1node,mpi,6000000,8,1,blockcyclic,1024,1,0,0.122085,51533
caas-1node,mpi,6000000,8,1,blockcyclic,1024,1,1,0.122340,51513
caas-1node,mpi,6000000,8,1,blockcyclic,1024,1,2,0.122009,51653
caas-1node,mpi,6000000,8,1,blockcyclic,1024,1,3,0.122135,51529
caas-1node,mpi,6000000,8,1,blockcyclic,1024,1,4,0.122227,51578
caas-1node,mpi,6000000,8,1,blockcyclic,1024,1,5,0.122460,51636
caas-1node,mpi,6000000,8,1,blockcyclic,1024,1,6,0.122690,51714
caas-1node,mpi,6000000,8,1,blockcyclic,1024,1,7,0.122513,51693
caas-1node,mpi,6000000,8,1,blockcyclic,1024,2,0,0.122027,51533
caas-1node,mpi,6000000,8,1,blockcyclic,1024,2,1,0.122208,51513
caas-1node,mpi,6000000,8,1,blockcyclic,1024,2,2,0.122072,51653
caas-1node,mpi,6000000,8,1,blockcyclic,1024,2,3,0.121993,51529
caas-1node,mpi,6000000,8,1,blockcyclic,1024,2,4,0.122116,51578
caas-1node,mpi,6000000,8,1,blockcyclic,1024,2,5,0.122509,51636
caas-1node,mpi,6000000,8,1,blockcyclic,1024,2,6,0.122710,51714
caas-1node,mpi,6000000,8,1,blockcyclic,1024,2,7,0.122436,51693
caas-1node,mpi,6000000,8,1,blockcyclic,1024,3,0,0.122073,51533
caas-1node,mpi,6000000,8,1,blockcyclic,1024,3,1,0.122331,51513
caas-1node,mpi,6000000,8,1,blockcyclic,1024,3,2,0.122132,51653
caas-1node,mpi,6000000,8,1,blockcyclic,1024,3,3,0.121981,51529
caas-1node,mpi,6000000,8,1,blockcyclic,1024,3,4,0.122056,51578
caas-1node,mpi,6000000,8,1,blockcyclic,1024,3,5,0.122715,51636
caas-1node,mpi,6000000,8,1,blockcyclic,1024,3,6,0.122712,51714
caas-1node,mpi,6000000,8,1,blockcyclic,1024,3,7,0.122436,51693
caas-1node,mpi,6000000,8,1,wblock,1024,1,0,0.139437,114155
caas-1node,mpi,6000000,8,1,wblock,1024,1,1,0.126868,60841
caas-1node,mpi,6000000,8,1,wblock,1024,1,2,0.123031,49857
caas-1node,mpi,6000000,8,1,wblock,1024,1,3,0.120535,43805
caas-1node,mpi,6000000,8,1,wblock,1024,1,4,0.118873,39784
caas-1node,mpi,6000000,8,1,wblock,1024,1,5,0.117562,36982
caas-1node,mpi,6000000,8,1,wblock,1024,1,6,0.116393,34659
caas-1node,mpi,6000000,8,1,wblock,1024,1,7,0.115222,32766
caas-1node,mpi,6000000,8,1,wblock,1024,2,0,0.139477,114155
caas-1node,mpi,6000000,8,1,wblock,1024,2,1,0.126861,60841
caas-1node,mpi,6000000,8,1,wblock,1024,2,2,0.123010,49857
