site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,static,64,2,0.251731,0.000028,0.209109,0.140302,0.171696,0.090954,0.003822,0.016625,664579,0.686057
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,static,64,3,0.234377,0.000029,0.199459,0.140432,0.162994,0.076134,0.003691,0.014090,664579,0.672342
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,dynamic,64,1,0.201359,0.000033,0.164954,0.156526,0.159389,0.025790,0.003796,0.015214,664579,0.640972
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,dynamic,64,2,0.204889,0.000037,0.168805,0.140480,0.148641,0.045511,0.003877,0.014984,664579,0.646295
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,dynamic,64,3,0.197673,0.000032,0.158441,0.140324,0.148783,0.038060,0.004069,0.015188,664579,0.635972
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,guided,64,1,0.216056,0.000030,0.174198,0.146517,0.153843,0.048488,0.003929,0.017091,664579,0.659899
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,guided,64,2,0.188937,0.000031,0.148622,0.146581,0.147409,0.021492,0.004211,0.016623,664579,0.633072
caas-2node,hybrid,10000000,4,4,blockcyclic,1024,guided,64,3,0.191755,0.000039,0.164829,0.148280,0.152975,0.023457,0.003839,0.015099,664579,0.641056
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,static,64,1,0.384919,0.000030,0.337421,0.214608,0.275825,0.143387,0.004663,0.022231,910077,0.835815
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,static,64,2,0.379189,0.000024,0.328169,0.214380,0.260364,0.138317,0.004720,0.021747,910077,0.816455
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,static,64,3,0.380678,0.000090,0.342059,0.214294,0.246526,0.138844,0.004655,0.022796,910077,0.817664
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,dynamic,64,1,0.327859,0.000031,0.281460,0.214022,0.247959,0.086497,0.004719,0.022590,910077,0.764831
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,dynamic,64,2,0.326212,0.000032,0.292422,0.214319,0.250535,0.087335,0.004566,0.019676,910077,0.761595
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,dynamic,64,3,0.338116,0.000036,0.291127,0.214259,0.244660,0.096701,0.004818,0.022301,910077,0.772906
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,guided,64,1,0.269195,0.000029,0.220677,0.219795,0.220176,0.022473,0.004683,0.022214,910077,0.702527
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,guided,64,2,0.304323,0.000030,0.266207,0.219782,0.231765,0.056670,0.004592,0.023006,910077,0.736674
caas-2node,hybrid,14000000,4,4,blockcyclic,1024,guided,64,3,0.311800,0.000030,0.274860,0.219941,0.233866,0.064075,0.004550,0.023204,910077,0.744227
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,static,64,1,0.502903,0.000026,0.453492,0.306808,0.371309,0.166196,0.005084,0.024790,1151367,0.937552
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,static,64,2,0.366602,0.000034,0.321503,0.306868,0.311066,0.026647,0.005285,0.027768,1151367,0.805850
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,static,64,3,0.365181,0.000032,0.308725,0.306809,0.307821,0.024014,0.005209,0.029117,1151367,0.802186
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,dynamic,64,1,0.425882,0.000029,0.370850,0.307134,0.332577,0.084832,0.005183,0.028704,1151367,0.882389
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,dynamic,64,2,0.433005,0.000035,0.376428,0.306750,0.338896,0.090284,0.005013,0.030922,1151367,0.867592
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,dynamic,64,3,0.486535,0.000028,0.439267,0.306803,0.350260,0.144283,0.005085,0.030336,1151367,0.929213
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,guided,64,1,0.468520,0.000031,0.409796,0.300554,0.354726,0.132402,0.005069,0.030463,1151367,0.905853
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,guided,64,2,0.470555,0.000032,0.422371,0.303457,0.357585,0.133646,0.005154,0.028266,1151367,0.913841
caas-2node,hybrid,18000000,4,4,blockcyclic,1024,guided,64,3,0.452230,0.000035,0.394719,0.299726,0.344146,0.114804,0.005190,0.031526,1151367,0.894457
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,static,64,1,0.585710,0.000030,0.532887,0.356902,0.440874,0.188971,0.005890,0.033743,1270607,1.027966
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,static,64,2,0.567814,0.000035,0.504670,0.356851,0.394430,0.172379,0.005824,0.032724,1270607,1.006996
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,static,64,3,0.550782,0.000033,0.493602,0.357033,0.391381,0.159093,0.005770,0.028854,1270607,0.990507
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,dynamic,64,1,0.426712,0.000033,0.360417,0.358068,0.359184,0.028914,0.005923,0.033774,1270607,0.869565
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,dynamic,64,2,0.421306,0.000035,0.360888,0.356975,0.358352,0.027810,0.005778,0.030285,1270607,0.859857
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,dynamic,64,3,0.425776,0.000029,0.357350,0.356753,0.357096,0.029662,0.005870,0.033462,1270607,0.863177
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,guided,64,1,0.411538,0.000033,0.346813,0.342418,0.343711,0.029214,0.005996,0.033807,1270607,0.848302
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,guided,64,2,0.403768,0.000029,0.343794,0.342838,0.343223,0.022555,0.006020,0.032326,1270607,0.843383
caas-2node,hybrid,20000000,4,4,blockcyclic,1024,guided,64,3,0.410980,0.000030,0.343448,0.342722,0.343198,0.027933,0.005819,0.034476,1270607,0.848355
caas-2node,mpi,1000000,32,1,block,1024,-,0,1,0.008711,0.000048,0.004614,0.001084,0.002689,0.005744,0.000000,0.001585,78498,1.708812
caas-2node,mpi,1000000,32,1,block,1024,-,0,2,0.010669,0.000032,0.006550,0.000713,0.002908,0.007307,0.000000,0.002617,78498,1.705656
caas-2node,mpi,1000000,32,1,block,1024,-,0,3,0.012860,0.000031,0.004858,0.000720,0.002784,0.010118,0.000000,0.001991,78498,1.685680
caas-2node,mpi,1000000,32,1,cyclic,1024,-,0,1,0.014955,0.000165,0.004895,0.002490,0.002800,0.004841,0.002532,0.002521,78498,1.696507
caas-2node,mpi,1000000,32,1,cyclic,1024,-,0,2,0.012006,0.000034,0.002649,0.002491,0.002535,0.004737,0.002623,0.002062,78498,1.714150
caas-2node,mpi,1000000,32,1,cyclic,1024,-,0,3,0.011542,0.000036,0.004900,0.002491,0.003290,0.004480,0.002447,0.001975,78498,1.729935
caas-2node,mpi,1000000,32,1,blockcyclic,1024,-,0,1,0.010463,0.000029,0.005194,0.002425,0.002992,0.005246,0.000568,0.001936,78498,1.732426
caas-2node,mpi,1000000,32,1,blockcyclic,1024,-,0,2,0.011426,0.000049,0.004913,0.002453,0.003080,0.003673,0.000681,0.002140,78498,1.736526
caas-2node,mpi,1000000,32,1,blockcyclic,1024,-,0,3,0.008179,0.000029,0.002670,0.002407,0.002533,0.003053,0.000568,0.001964,78498,1.688208
caas-2node,mpi,1000000,32,1,wblock,1024,-,0,1,0.015533,0.000036,0.003561,0.002341,0.002551,0.009658,0.000000,0.002278,78498,1.673824
caas-2node,mpi,1000000,32,1,wblock,1024,-,0,2,0.008930,0.000045,0.003382,0.002347,0.002546,0.002676,0.000000,0.002827,78498,1.678312
caas-2node,mpi,1000000,32,1,wblock,1024,-,0,3,0.008364,0.000030,0.003470,0.002330,0.002541,0.002855,0.000000,0.002008,78498,1.674075
caas-2node,mpi,2000000,32,1,block,1024,-,0,1,0.021088,0.000024,0.014975,0.001780,0.007025,0.015349,0.000000,0.003935,148933,1.685283
caas-2node,mpi,2000000,32,1,block,1024,-,0,2,0.015984,0.000037,0.009783,0.001781,0.006800,0.010436,0.000000,0.003730,148933,1.685437
caas-2node,mpi,2000000,32,1,block,1024,-,0,3,0.022018,0.000051,0.015993,0.001781,0.007164,0.016508,0.000000,0.003677,148933,1.693544
caas-2node,mpi,2000000,32,1,cyclic,1024,-,0,1,0.027723,0.000029,0.007357,0.006538,0.006626,0.012508,0.004652,0.003888,148933,1.693956
caas-2node,mpi,2000000,32,1,cyclic,1024,-,0,2,0.019187,0.000032,0.006650,0.006554,0.006600,0.004059,0.004829,0.003695,148933,1.682455
caas-2node,mpi,2000000,32,1,cyclic,1024,-,0,3,0.028989,0.000032,0.007267,0.006552,0.006672,0.013540,0.004850,0.003909,148933,1.692849
caas-2node,mpi,2000000,32,1,blockcyclic,1024,-,0,1,0.025229,0.000035,0.007444,0.006427,0.006708,0.013803,0.001115,0.003693,148933,1.680909
caas-2node,mpi,2000000,32,1,blockcyclic,1024,-,0,2,0.015059,0.000036,0.006811,0.006415,0.006590,0.003844,0.001072,0.003569,148933,2.021193
caas-2node,mpi,2000000,32,1,blockcyclic,1024,-,0,3,0.021525,0.000042,0.010289,0.006418,0.006955,0.008979,0.001294,0.004605,148933,2.520202
caas-2node,mpi,2000000,32,1,wblock,1024,-,0,1,0.018644,0.000028,0.008605,0.006142,0.006677,0.006283,0.000000,0.003727,148933,1.694652
caas-2node,mpi,2000000,32,1,wblock,1024,-,0,2,0.017943,0.000030,0.008704,0.006138,0.006643,0.005342,0.000000,0.003867,148933,1.660900
caas-2node,mpi,2000000,32,1,wblock,1024,-,0,3,0.016158,0.000049,0.008735,0.006134,0.006605,0.003596,0.000000,0.003778,148933,1.685225
caas-2node,mpi,4000000,32,1,block,1024,-,0,1,0.046783,0.000030,0.024163,0.004583,0.017406,0.035149,0.000000,0.007021,283146,1.705107
caas-2node,mpi,4000000,32,1,block,1024,-,0,2,0.042513,0.000032,0.024203,0.004527,0.017344,0.030761,0.000000,0.007193,283146,1.691968
caas-2node,mpi,4000000,32,1,block,1024,-,0,3,0.047483,0.000044,0.024206,0.004594,0.017359,0.036138,0.000000,0.006707,283146,1.680091
caas-2node,mpi,4000000,32,1,cyclic,1024,-,0,1,0.051100,0.000032,0.017678,0.017256,0.017416,0.017719,0.009338,0.006441,283146,1.721621
caas-2node,mpi,4000000,32,1,cyclic,1024,-,0,2,0.049257,0.000028,0.017584,0.017284,0.017390,0.016379,0.008980,0.006494,283146,1.693747
caas-2node,mpi,4000000,32,1,cyclic,1024,-,0,3,0.053715,0.000037,0.017489,0.017261,0.017358,0.021013,0.008973,0.006337,283146,1.703079
caas-2node,mpi,4000000,32,1,blockcyclic,1024,-,0,1,0.039711,0.000032,0.017628,0.017123,0.017361,0.013349,0.002243,0.006459,283146,1.684978
caas-2node,mpi,4000000,32,1,blockcyclic,1024,-,0,2,0.061491,0.000029,0.019624,0.017101,0.017407,0.035296,0.002072,0.006533,283146,1.700550
caas-2node,mpi,4000000,32,1,blockcyclic,1024,-,0,3,0.038813,0.000029,0.017668,0.017155,0.017361,0.012393,0.002193,0.006625,283146,1.678783
caas-2node,mpi,4000000,32,1,wblock,1024,-,0,1,0.033215,0.000031,0.022013,0.016187,0.017362,0.004743,0.000000,0.006427,283146,1.664318
caas-2node,mpi,4000000,32,1,wblock,1024,-,0,2,0.034106,0.000035,0.022121,0.016186,0.017358,0.005244,0.000000,0.006705,283146,1.698296
caas-2node,mpi,4000000,32,1,wblock,1024,-,0,3,0.043000,0.000053,0.034366,0.016217,0.018395,0.014571,0.000000,0.006375,283146,1.720934
caas-2node,mpi,6000000,32,1,block,1024,-,0,1,0.066455,0.000027,0.042954,0.007889,0.031417,0.049535,0.000000,0.009004,412849,1.715366
caas-2node,mpi,6000000,32,1,block,1024,-,0,2,0.077905,0.000035,0.043078,0.008008,0.031597,0.059018,0.000000,0.010845,412849,1.755768
caas-2node,mpi,6000000,32,1,block,1024,-,0,3,0.065572,0.000047,0.043020,0.007875,0.030667,0.048577,0.000000,0.009072,412849,1.723616
caas-2node,mpi,6000000,32,1,cyclic,1024,-,0,1,0.080301,0.000031,0.032685,0.030602,0.030822,0.029231,0.011500,0.008831,412849,1.716471
caas-2node,mpi,6000000,32,1,cyclic,1024,-,0,2,0.096120,0.000029,0.060073,0.030574,0.032769,0.043609,0.012286,0.009512,412849,1.746533
caas-2node,mpi,6000000,32,1,cyclic,1024,-,0,3,0.096198,0.000031,0.060164,0.030589,0.032525,0.043800,0.012407,0.009203,412849,1.889604
caas-2node,mpi,6000000,32,1,blockcyclic,1024,-,0,1,0.084568,0.000029,0.060090,0.030332,0.032500,0.042589,0.002280,0.009087,412849,1.735102
caas-2node,mpi,6000000,32,1,blockcyclic,1024,-,0,2,0.089166,0.000027,0.060539,0.030294,0.032513,0.045694,0.002587,0.010167,412849,1.758369
caas-2node,mpi,6000000,32,1,blockcyclic,1024,-,0,3,0.089951,0.000024,0.054399,0.030395,0.033550,0.027996,0.002493,0.009250,412849,1.746370
caas-2node,mpi,6000000,32,1,wblock,1024,-,0,1,0.085420,0.000054,0.064208,0.028838,0.031657,0.037012,0.000000,0.009716,412849,1.747104
caas-2node,mpi,6000000,32,1,wblock,1024,-,0,2,0.082293,0.000032,0.061928,0.028827,0.033278,0.034277,0.000000,0.009266,412849,1.759992
caas-2node,mpi,6000000,32,1,wblock,1024,-,0,3,0.092817,0.000033,0.069493,0.028855,0.032731,0.013305,0.000000,0.009986,412849,1.774040
caas-2node,mpi,8000000,32,1,block,1024,-,0,1,0.122620,0.000042,0.088476,0.011647,0.047257,0.094508,0.000000,0.016423,539777,1.790759
caas-2node,mpi,8000000,32,1,block,1024,-,0,2,0.129172,0.000037,0.091798,0.012138,0.048774,0.102547,0.000000,0.014450,539777,1.792953
caas-2node,mpi,8000000,32,1,block,1024,-,0,3,0.108409,0.000040,0.078831,0.011672,0.049777,0.082609,0.000000,0.014088,539777,1.770278
caas-2node,mpi,8000000,32,1,cyclic,1024,-,0,1,0.138609,0.000046,0.090496,0.045890,0.055976,0.018162,0.016148,0.013758,539777,1.830644
caas-2node,mpi,8000000,32,1,cyclic,1024,-,0,2,0.147430,0.000039,0.090420,0.045875,0.053737,0.023583,0.018814,0.019384,539777,1.840955
caas-2node,mpi,8000000,32,1,cyclic,1024,-,0,3,0.137694,0.000032,0.090588,0.045915,0.053565,0.059289,0.015651,0.016345,539777,1.818295
caas-2node,mpi,8000000,32,1,blockcyclic,1024,-,0,1,0.126993,0.000050,0.090686,0.045696,0.048814,0.017619,0.003216,0.015516,539777,1.805701
caas-2node,mpi,8000000,32,1,blockcyclic,1024,-,0,2,0.129160,0.000029,0.089545,0.045684,0.049405,0.064709,0.003108,0.014979,539777,1.807743
caas-2node,mpi,8000000,32,1,blockcyclic,1024,-,0,3,0.100324,0.000046,0.063757,0.045683,0.047913,0.035106,0.003122,0.015752,539777,1.792609
caas-2node,mpi,8000000,32,1,wblock,1024,-,0,1,0.111283,0.000020,0.071566,0.043450,0.047951,0.041621,0.000000,0.011954,539777,1.786865
caas-2node,mpi,8000000,32,1,wblock,1024,-,0,2,0.093828,0.000028,0.058684,0.043577,0.046495,0.016765,0.000000,0.018351,539777,1.797754
caas-2node,mpi,8000000,32,1,wblock,1024,-,0,3,0.124630,0.000035,0.093278,0.043347,0.051645,0.050625,0.000000,0.016324,539777,1.818147
caas-2node,mpi,10000000,32,1,block,1024,-,0,1,0.127981,0.000049,0.088254,0.016515,0.064720,0.096027,0.000000,0.015390,664579,1.851546
caas-2node,mpi,10000000,32,1,block,1024,-,0,2,0.127385,0.000032,0.088208,0.015960,0.063224,0.089779,0.000000,0.021614,664579,1.814774
caas-2node,mpi,10000000,32,1,block,1024,-,0,3,0.143126,0.000037,0.097962,0.015887,0.063954,0.109582,0.000001,0.017620,664579,1.832970
caas-2node,mpi,10000000,32,1,cyclic,1024,-,0,1,0.186107,0.000035,0.124086,0.062970,0.068172,0.021402,0.019114,0.021470,664579,2.110337
caas-2node,mpi,10000000,32,1,cyclic,1024,-,0,2,0.169235,0.000045,0.115978,0.062931,0.064758,0.019096,0.019903,0.014212,664579,1.847299
caas-2node,mpi,10000000,32,1,cyclic,1024,-,0,3,0.181632,0.000061,0.124224,0.062890,0.068331,0.080395,0.018837,0.019158,664579,1.867003
caas-2node,mpi,10000000,32,1,blockcyclic,1024,-,0,1,0.173100,0.000021,0.122901,0.062535,0.066780,0.089674,0.003319,0.017126,664579,1.825717
caas-2node,mpi,10000000,32,1,blockcyclic,1024,-,0,2,0.163344,0.000034,0.124283,0.062509,0.066845,0.079776,0.003791,0.016758,664579,1.827502
caas-2node,mpi,10000000,32,1,blockcyclic,1024,-,0,3,0.161610,0.000029,0.124041,0.062598,0.069352,0.080135,0.003443,0.014941,664579,1.831376
caas-2node,mpi,10000000,32,1,wblock,1024,-,0,1,0.199220,0.000039,0.139690,0.059318,0.066869,0.017357,0.000000,0.042133,664579,1.848092
caas-2node,mpi,10000000,32,1,wblock,1024,-,0,2,0.181792,0.000036,0.142881,0.059273,0.068170,0.018474,0.000000,0.020401,664579,1.845300
caas-2node,mpi,10000000,32,1,wblock,1024,-,0,3,0.157768,0.000042,0.122764,0.059628,0.066844,0.061510,0.000000,0.017833,664579,1.830661
caas-2node,mpi,14000000,32,1,block,1024,-,0,1,0.195278,0.000032,0.149231,0.025191,0.105585,0.144905,0.000000,0.025150,910077,1.863336
caas-2node,mpi,14000000,32,1,block,1024,-,0,2,0.195293,0.000018,0.143082,0.040702,0.102818,0.128016,0.000000,0.024463,910077,1.854083
caas-2node,mpi,14000000,32,1,block,1024,-,0,3,0.247203,0.000029,0.197906,0.025168,0.107184,0.195282,0.000000,0.026724,910077,1.920804
caas-2node,mpi,14000000,32,1,cyclic,1024,-,0,1,0.275552,0.000034,0.200140,0.101166,0.108533,0.120384,0.025892,0.027385,910077,1.937319
caas-2node,mpi,14000000,32,1,cyclic,1024,-,0,2,0.277315,0.000051,0.200124,0.101109,0.108644,0.121315,0.025986,0.028265,910077,1.926695
caas-2node,mpi,14000000,32,1,cyclic,1024,-,0,3,0.258617,0.000031,0.188410,0.101065,0.108590,0.106554,0.026131,0.024140,910077,1.940399
caas-2node,mpi,14000000,32,1,blockcyclic,1024,-,0,1,0.249380,0.000032,0.200142,0.100739,0.108001,0.119362,0.004939,0.023896,910077,1.908957
caas-2node,mpi,14000000,32,1,blockcyclic,1024,-,0,2,0.239971,0.000032,0.189127,0.100777,0.104186,0.109580,0.004953,0.024061,910077,1.911091
caas-2node,mpi,14000000,32,1,blockcyclic,1024,-,0,3,0.208911,0.000030,0.156449,0.100777,0.104953,0.075799,0.005122,0.026778,910077,1.851574
caas-2node,mpi,14000000,32,1,wblock,1024,-,0,1,0.249890,0.000030,0.203297,0.095988,0.105156,0.096180,0.000000,0.028053,910077,1.898362
caas-2node,mpi,14000000,32,1,wblock,1024,-,0,2,0.240894,0.000034,0.200544,0.096140,0.107586,0.094290,0.000000,0.021057,910077,1.880767
caas-2node,mpi,14000000,32,1,wblock,1024,-,0,3,0.243553,0.000070,0.203998,0.095834,0.107641,0.096290,0.000000,0.021617,910077,1.897536
caas-2node,mpi,18000000,32,1,block,1024,-,0,1,0.262102,0.000035,0.204310,0.057820,0.146949,0.156423,0.000000,0.035498,1151367,1.923402
caas-2node,mpi,18000000,32,1,block,1024,-,0,2,0.265050,0.000036,0.204324,0.035789,0.149092,0.192931,0.000000,0.036294,1151367,1.902714
caas-2node,mpi,18000000,32,1,block,1024,-,0,3,0.289530,0.000033,0.237237,0.036138,0.155707,0.225881,0.000000,0.027478,1151367,1.977795
caas-2node,mpi,18000000,32,1,cyclic,1024,-,0,1,0.375276,0.000031,0.286049,0.144529,0.153705,0.163579,0.032804,0.033620,1151367,2.032544
caas-2node,mpi,18000000,32,1,cyclic,1024,-,0,2,0.386531,0.000018,0.285579,0.144493,0.153725,0.174637,0.032342,0.034158,1151367,2.031950
caas-2node,mpi,18000000,32,1,cyclic,1024,-,0,3,0.379454,0.000029,0.283248,0.144578,0.154241,0.167526,0.032443,0.034115,1151367,2.037650
caas-2node,mpi,18000000,32,1,blockcyclic,1024,-,0,1,0.215774,0.000029,0.145542,0.143693,0.144869,0.030439,0.005849,0.034643,1151367,1.863730
caas-2node,mpi,18000000,32,1,blockcyclic,1024,-,0,2,0.214441,0.000031,0.145473,0.144012,0.144871,0.030031,0.005971,0.033499,1151367,1.867727
caas-2node,mpi,18000000,32,1,blockcyclic,1024,-,0,3,0.204203,0.000033,0.145487,0.143666,0.144836,0.024149,0.005815,0.029509,1151367,1.852678
caas-2node,mpi,18000000,32,1,wblock,1024,-,0,1,0.232826,0.000033,0.178102,0.137614,0.145849,0.020403,0.000000,0.034288,1151367,1.872424
caas-2node,mpi,18000000,32,1,wblock,1024,-,0,2,0.232016,0.000045,0.178412,0.137190,0.144835,0.022303,0.000000,0.031256,1151367,1.887003
caas-2node,mpi,18000000,32,1,wblock,1024,-,0,3,0.230282,0.000021,0.178247,0.137540,0.144891,0.021752,0.000000,0.030262,1151367,1.882324
caas-2node,mpi,20000000,32,1,block,1024,-,0,1,0.300231,0.000038,0.236885,0.041414,0.168178,0.222718,0.000000,0.036062,1270607,1.930376
caas-2node,mpi,20000000,32,1,block,1024,-,0,2,0.298059,0.000033,0.237074,0.041291,0.168121,0.220954,0.000000,0.035780,1270607,1.937602
caas-2node,mpi,20000000,32,1,block,1024,-,0,3,0.301536,0.000034,0.237078,0.041321,0.168130,0.222368,0.000000,0.037813,1270607,1.936011
caas-2node,mpi,20000000,32,1,cyclic,1024,-,0,1,0.269147,0.000036,0.168880,0.167875,0.168234,0.027190,0.034846,0.038195,1270607,1.913892
caas-2node,mpi,20000000,32,1,cyclic,1024,-,0,2,0.262450,0.000035,0.168767,0.167891,0.168296,0.024208,0.035179,0.034316,1270607,1.991532
caas-2node,mpi,20000000,32,1,cyclic,1024,-,0,3,0.278028,0.000037,0.174058,0.167939,0.168659,0.039405,0.034796,0.034922,1270607,1.911640
caas-2node,mpi,20000000,32,1,blockcyclic,1024,-,0,1,0.247898,0.000028,0.169176,0.167202,0.168161,0.035245,0.006266,0.037980,1270607,1.908585
caas-2node,mpi,20000000,32,1,blockcyclic,1024,-,0,2,0.255874,0.000033,0.169188,0.167138,0.168144,0.026668,0.006075,0.054902,1270607,1.911784
caas-2node,mpi,20000000,32,1,blockcyclic,1024,-,0,3,0.238144,0.000042,0.169203,0.167334,0.168172,0.028372,0.006294,0.035219,1270607,1.891304
caas-2node,mpi,20000000,32,1,wblock,1024,-,0,1,0.263125,0.000029,0.207286,0.159147,0.168202,0.021923,0.000000,0.033886,1270607,1.909886
caas-2node,mpi,20000000,32,1,wblock,1024,-,0,2,0.268839,0.000042,0.206694,0.159577,0.169143,0.021703,0.000000,0.040399,1270607,1.897180
caas-2node,mpi,20000000,32,1,wblock,1024,-,0,3,0.269221,0.000032,0.206581,0.159378,0.168155,0.022300,0.000000,0.040309,1270607,1.908821
caas-2node,serial_sieve,500000000,1,1,-,0,-,0,1,1.337931,,0.773962,,,,,,26355867,1.337931
caas-2node,mpi_sieve,500000000,32,1,block,1024,-,0,1,0.990616,0.000033,0.027723,0.023810,0.025664,0.187806,0.000001,0.778872,26355867,2.629166
caas-2node,serial_sieve,500000000,1,1,-,0,-,0,2,1.530680,,0.769505,,,,,,26355867,1.530680
caas-2node,mpi_sieve,500000000,32,1,block,1024,-,0,2,0.995797,0.000031,0.027598,0.023973,0.026000,0.211028,0.000000,0.760739,26355867,2.644673
caas-2node,serial_sieve,500000000,1,1,-,0,-,0,3,1.535975,,0.770028,,,,,,26355867,1.535975
caas-2node,mpi_sieve,500000000,32,1,block,1024,-,0,3,0.992999,0.000048,0.029752,0.023837,0.026014,0.202884,0.000001,0.766230,26355867,2.644657
caas-2node,mpi,1000000,16,1,block,1024,-,0,1,0.015316,0.000509,0.011712,0.001771,0.006541,0.011651,0.000000,0.001385,78498,1.125563
caas-2node,mpi,1000000,16,1,block,1024,-,0,2,0.011413,0.000481,0.006851,0.001884,0.005058,0.006662,0.000000,0.002386,78498,0.986771
caas-2node,mpi,1000000,16,1,block,1024,-,0,3,0.010710,0.000463,0.006800,0.001774,0.004992,0.006712,0.000000,0.001760,78498,0.954929
caas-2node,mpi,1000000,16,1,cyclic,1024,-,0,1,0.011757,0.000407,0.005068,0.004984,0.005012,0.002270,0.002105,0.001985,78498,0.965250
caas-2node,mpi,1000000,16,1,cyclic,1024,-,0,2,0.014396,0.000545,0.008757,0.004973,0.005469,0.005049,0.002036,0.001780,78498,0.994824
caas-2node,mpi,1000000,16,1,cyclic,1024,-,0,3,0.015655,0.000497,0.008887,0.004972,0.005960,0.006197,0.002045,0.001778,78498,1.002619
caas-2node,mpi,1000000,16,1,blockcyclic,1024,-,0,1,0.014425,0.000450,0.009068,0.004906,0.006212,0.005685,0.000571,0.002696,78498,1.002625
caas-2node,mpi,1000000,16,1,blockcyclic,1024,-,0,2,0.009810,0.000464,0.005146,0.004877,0.004997,0.001849,0.000614,0.001821,78498,0.988270
caas-2node,mpi,1000000,16,1,blockcyclic,1024,-,0,3,0.009637,0.000405,0.005350,0.004898,0.005034,0.001669,0.000586,0.001871,78498,0.966202
caas-2node,mpi,1000000,16,1,wblock,1024,-,0,1,0.009822,0.000478,0.006179,0.004627,0.004997,0.001412,0.000000,0.001752,78498,0.955896
caas-2node,mpi,1000000,16,1,wblock,1024,-,0,2,0.013152,0.000504,0.009989,0.004710,0.005595,0.004027,0.000000,0.002421,78498,0.966281
caas-2node,mpi,1000000,16,1,wblock,1024,-,0,3,0.009872,0.000442,0.006553,0.004641,0.005121,0.001478,0.000000,0.001763,78498,0.953960
caas-2node,mpi,2000000,16,1,block,1024,-,0,1,0.027333,0.000472,0.018097,0.004503,0.013099,0.019185,0.000000,0.003173,148933,0.967729
caas-2node,mpi,2000000,16,1,block,1024,-,0,2,0.027996,0.000447,0.018089,0.004533,0.013094,0.019674,0.000000,0.003342,148933,0.968473
caas-2node,mpi,2000000,16,1,block,1024,-,0,3,0.045631,0.000477,0.018079,0.004496,0.013163,0.037383,0.000000,0.003276,148933,1.004059
caas-2node,mpi,2000000,16,1,cyclic,1024,-,0,1,0.027060,0.000483,0.013170,0.013056,0.013116,0.005874,0.003961,0.003588,148933,0.961521
caas-2node,mpi,2000000,16,1,cyclic,1024,-,0,2,0.027245,0.000411,0.013187,0.013070,0.013116,0.005586,0.003907,0.004239,148933,0.959653
caas-2node,mpi,2000000,16,1,cyclic,1024,-,0,3,0.026899,0.000477,0.013190,0.013072,0.013126,0.006183,0.003880,0.003287,148933,0.977473
caas-2node,mpi,2000000,16,1,blockcyclic,1024,-,0,1,0.027040,0.000471,0.013526,0.012926,0.013118,0.008679,0.001143,0.003671,148933,0.959597
caas-2node,mpi,2000000,16,1,blockcyclic,1024,-,0,2,0.024332,0.000523,0.013444,0.012897,0.013109,0.006072,0.001161,0.003564,148933,0.949963
caas-2node,mpi,2000000,16,1,blockcyclic,1024,-,0,3,0.025232,0.000456,0.013298,0.012919,0.013108,0.006318,0.001410,0.004022,148933,0.960463
caas-2node,mpi,2000000,16,1,wblock,1024,-,0,1,0.022662,0.000517,0.016194,0.012236,0.013128,0.002298,0.000000,0.003654,148933,0.960587
caas-2node,mpi,2000000,16,1,wblock,1024,-,0,2,0.022540,0.000431,0.016138,0.012326,0.013143,0.002203,0.000000,0.003768,148933,0.967160
caas-2node,mpi,2000000,16,1,wblock,1024,-,0,3,0.021764,0.000421,0.016059,0.012266,0.013142,0.002029,0.000000,0.003255,148933,0.968322
